subscriber_id,customer_id,device_id,plan_id,msisdn_like,start_date,subscriber_status,home_region
SUB00000300,CUST00000904,DEV0002039,PLN005,5555990819,2025-05-03,Active,West
SUB00000301,CUST00000108,DEV0001513,PLN008,5559336518,2022-08-20,Active,Southwest
SUB00000302,CUST00001387,DEV0002474,PLN018,5551330365,2020-11-08,Active,Southeast
SUB00000303,CUST00001414,DEV0001284,PLN012,5553848233,2022-04-21,Suspended,Southwest
SUB00000304,CUST00000490,DEV0000956,PLN013,5552102941,2021-08-10,Cancelled,Southwest
SUB00000305,CUST00001448,DEV0001792,PLN009,5559445667,2023-10-28,Suspended,Southeast
SUB00000306,CUST00003158,DEV0000117,PLN020,5554084994,2022-01-16,Active,Southwest
SUB00000307,CUST00001334,DEV0001382,PLN018,5555917181,2024-04-21,Cancelled,Southwest
SUB00000308,CUST00001277,DEV0002184,PLN012,5556217190,2025-05-13,active ,West
SUB00000309,CUST00004120,DEV0001170,PLN007,5558716002,2023-10-31,active ,Southeast
SUB00000310,CUST00002561,DEV0001795,PLN006,5557434429,2023-01-06,active ,Southeast
SUB00000311,CUST00002929,DEV0001323,PLN005,5554029159,2020-12-16,Active,Northeast
SUB00000312,CUST00001301,DEV0002255,PLN006,5559956200,2024-04-26,active ,Southeast
SUB00000313,CUST00003572,DEV0000277,PLN006,5555918381,2021-01-26,Suspended,Southeast
SUB00000314,CUST00001778,DEV0001236,PLN019,5554243875,2025-03-08,Cancelled,Northeast
SUB00000315,CUST00003990,DEV0001376,PLN020,5554982564,2022-07-24,Active,Midwest
SUB00000316,CUST00001624,DEV0001076,PLN017,5557675402,2023-11-26,Active,Midwest
SUB00000317,CUST00000493,DEV0000541,PLN016,5556857599,2023-02-03,Suspended,Southwest
SUB00000318,CUST00002989,DEV0000046,PLN014,5556798132,2023-03-27,active ,West
SUB00000319,CUST00001287,DEV0000575,PLN018,5559893524,2024-08-03,Suspended,West
SUB00000320,CUST00000536,DEV0001784,PLN016,5554451752,2022-03-30,Cancelled,Southwest
SUB00000321,CUST00003103,DEV0000386,PLN009,5556487968,2021-01-18,Suspended,Southwest
SUB00000322,CUST00000970,DEV0001045,PLN011,5559938684,2023-02-25,active ,West
SUB00000323,CUST00003576,DEV0000782,PLN015,5557431058,2023-12-27,Cancelled,Southwest
SUB00000324,CUST00000319,DEV0002353,PLN011,5554766929,2024-06-22,active ,Northeast
SUB00000325,CUST00003697,DEV0000813,PLN003,5551479040,2025-01-01,Suspended,West
SUB00000326,CUST00003769,DEV0001302,PLN007,5557485298,2024-05-10,active ,Midwest
SUB00000327,CUST00003504,DEV0002437,PLN012,5559408812,2025-03-06,Suspended,Northeast
SUB00000328,CUST00004307,DEV0001055,PLN008,5551048534,2021-12-16,Active,West
SUB00000329,CUST00001051,DEV0001248,PLN013,5557206420,2025-09-02,active ,Midwest
SUB00000330,CUST00002553,DEV0000139,PLN011,5556541108,2021-04-12,Suspended,Northeast
SUB00000331,CUST00002005,DEV0001865,PLN009,5556018708,2022-01-04,Suspended,West
SUB00000332,CUST00000026,DEV0000099,PLN012,5559004043,2023-08-22,Active,West
SUB00000333,CUST00004478,DEV0001452,PLN007,5559087045,2022-06-25,Suspended,Midwest
SUB00000334,CUST00004281,DEV0000036,PLN012,5552376658,2021-03-12,Suspended,Northeast
SUB00000335,CUST00000925,DEV0001829,PLN001,5553658642,2026-02-07,Suspended,Southwest
SUB00000336,CUST00001601,DEV0002347,PLN005,5556613314,2023-03-06,active ,Northeast
SUB00000337,CUST00001714,DEV0000363,PLN017,5551791618,2026-04-13,Active,Midwest
SUB00000338,CUST00003136,DEV0000658,PLN003,5552942870,2024-11-02,active ,Northeast
SUB00000339,CUST00001931,DEV0001039,PLN005,5558231605,2020-01-10,Active,Midwest
SUB00000340,CUST00001335,DEV0000858,PLN008,5552324621,2023-09-17,Cancelled,Midwest
SUB00000341,CUST00004076,DEV0002310,PLN009,5557405041,2023-07-23,Suspended,West
SUB00000342,CUST00002699,DEV0000452,PLN006,5557608244,2023-10-09,active ,Southwest
SUB00000343,CUST00000674,DEV0001110,PLN020,5556208357,2020-07-01,Suspended,Midwest
SUB00000344,CUST00001255,DEV0002335,PLN020,5553936064,2024-11-20,Cancelled,Midwest
SUB00000345,CUST00000355,DEV0001808,PLN017,5555301500,2022-04-04,active ,Southwest
SUB00000346,CUST00003411,DEV0001407,PLN006,5558303215,2021-09-26,Suspended,Midwest
SUB00000347,CUST00000845,DEV0002250,PLN011,5551761936,2023-07-18,Active,Southeast
SUB00000348,CUST00003843,DEV0002223,PLN002,5557842118,2026-03-22,Suspended,Southeast
SUB00000349,CUST00004241,DEV0002489,PLN004,5553000675,2025-10-15,Cancelled,West
SUB00000350,CUST00000187,DEV0000362,PLN001,5552832874,2022-09-05,active ,Northeast
SUB00000351,CUST00001383,DEV0002210,PLN005,5555544625,2026-03-11,Active,Southwest
SUB00000352,CUST00001194,DEV0001042,PLN016,5554739454,2020-05-22,Cancelled,Southwest
SUB00000353,CUST00000121,DEV0000358,PLN003,5557216860,2022-01-04,Active,Northeast
SUB00000354,CUST00001635,DEV0001901,PLN003,5554279691,2021-07-09,Active,Northeast
SUB00000355,CUST00003126,DEV0002009,PLN015,5554851558,2024-12-07,Suspended,Southwest
SUB00000356,CUST00003299,DEV0001202,PLN013,5557309993,2024-04-22,Suspended,Southeast
SUB00000357,CUST00003386,DEV0000809,PLN001,5555927136,2022-09-12,Active,Midwest
SUB00000358,CUST00000586,DEV0001610,PLN012,5557267614,2023-08-27,Active,Southwest
SUB00000359,CUST00002068,DEV0001179,PLN002,5551571346,2025-06-27,Cancelled,Midwest
SUB00000360,CUST00004220,DEV0000638,PLN005,5558285887,2020-05-02,Cancelled,Northeast
SUB00000361,CUST00000107,DEV0000878,PLN007,5555182859,2022-08-21,Cancelled,Southeast
SUB00000362,CUST00003804,DEV0001329,PLN016,5555167293,2021-05-17,Active,Southeast
SUB00000363,CUST00001227,DEV0000439,PLN007,5558983043,2020-08-14,Active,West
SUB00000364,CUST00002580,DEV0001119,PLN003,5558824088,2020-12-31,active ,Southwest
SUB00000365,CUST00002227,DEV0001849,PLN003,5552451694,2022-08-06,Suspended,Midwest
SUB00000366,CUST00003862,DEV0000451,PLN020,5559015166,2021-05-03,Active,Northeast
SUB00000367,CUST00003948,DEV0000419,PLN002,5559718094,2022-06-25,Suspended,Northeast
SUB00000368,CUST00002643,DEV0001242,PLN018,5554846370,2025-11-29,Suspended,Northeast
SUB00000369,CUST00000117,DEV0001072,PLN019,5557839298,2023-08-19,Active,Midwest
SUB00000370,CUST00004046,DEV0000140,PLN018,5553834169,2025-12-21,active ,West
SUB00000371,CUST00001496,DEV0000684,PLN008,5557222971,2021-09-17,Cancelled,Southwest
SUB00000372,CUST00002394,DEV0001680,PLN001,5552875490,2022-02-24,Active,Southwest
SUB00000373,CUST00002049,DEV0000592,PLN016,5558582278,2023-07-25,Cancelled,Southwest
SUB00000374,CUST00003108,DEV0002166,PLN008,5556823531,2020-02-09,active ,West
SUB00000375,CUST00002278,DEV0000306,PLN014,5551573428,2026-03-19,Active,Southwest
SUB00000376,CUST00001540,DEV0000403,PLN003,5557882989,2023-06-13,active ,West
SUB00000377,CUST00002563,DEV0000328,PLN013,5557262786,2025-04-30,active ,West
SUB00000378,CUST00001007,DEV0001658,PLN004,5555686014,2022-04-05,Cancelled,Southeast
SUB00000379,CUST00001857,DEV0000054,PLN005,5552122481,2025-03-27,Suspended,Southwest
SUB00000380,CUST00004482,DEV0002217,PLN013,5555882700,2023-06-09,Cancelled,Midwest
SUB00000381,CUST00003780,DEV0000374,PLN016,5553813153,2025-01-21,active ,Southeast
SUB00000382,CUST00000432,DEV0000007,PLN018,5552264386,2020-05-05,Active,Midwest
SUB00000383,CUST00004349,DEV0001016,PLN015,5554106914,2022-09-22,Cancelled,Southwest
SUB00000384,CUST00000684,DEV0002425,PLN015,5557345744,2023-04-14,Cancelled,Southeast
SUB00000385,CUST00001724,DEV0000694,PLN013,5555268587,2025-07-19,active ,Southeast
SUB00000386,CUST00002058,DEV0000732,PLN003,5556073144,2022-07-22,active ,Midwest
SUB00000387,CUST00001138,DEV0000954,PLN016,5554765612,2021-02-24,Active,Midwest
SUB00000388,CUST00000872,DEV0000658,PLN004,5552533234,2026-02-23,Active,West
SUB00000389,CUST00003945,DEV0001520,PLN004,5554634601,2025-12-05,Active,Southwest
SUB00000390,CUST00002057,DEV0001764,PLN008,5559435350,2025-04-25,active ,West
SUB00000391,CUST00003715,DEV0000838,PLN013,5556752783,2025-03-17,Cancelled,Northeast
SUB00000392,CUST00003424,DEV0001741,PLN013,5558341208,2022-07-06,active ,West
SUB00000393,CUST00002404,DEV0000036,PLN011,5559415142,2025-02-15,Suspended,Southeast
SUB00000394,CUST00003118,DEV0000843,PLN010,5554478137,2022-07-16,Active,Northeast
SUB00000395,CUST00003922,DEV0001724,PLN015,5556045951,2021-09-14,Suspended,Midwest
SUB00000396,CUST00000677,DEV0000138,PLN004,5554365744,2021-05-05,Suspended,Midwest
SUB00000397,CUST00000655,DEV0000026,PLN003,5555245743,2025-10-31,Active,Southeast
SUB00000398,CUST00001395,DEV0001527,PLN020,5551567014,2020-04-24,active ,Southeast
SUB00000399,CUST00000690,DEV0001019,PLN011,5557348376,2020-04-17,Cancelled,Southeast
SUB00000400,CUST00000704,DEV0000663,PLN007,5554914460,2020-12-06,Cancelled,Southwest
SUB00000401,CUST00002384,DEV0000447,PLN003,5556937266,2020-08-16,Cancelled,Southwest
SUB00000402,CUST00001157,DEV0002184,PLN016,5555761777,2023-02-01,Active,Northeast
SUB00000403,CUST00003614,DEV0000997,PLN009,5551636417,2026-04-24,active ,Southeast
SUB00000404,CUST00004446,DEV0002346,PLN020,5554470977,2024-12-27,Active,Midwest
SUB00000405,CUST00000234,DEV0001545,PLN014,5551566464,2023-01-10,Cancelled,West
SUB00000406,CUST00001139,DEV0001847,PLN008,5553793121,2024-11-30,Cancelled,West
SUB00000407,CUST00000696,DEV0001504,PLN014,5555514912,2022-07-02,Cancelled,Northeast
SUB00000408,CUST00001825,DEV0001752,PLN016,5556947413,2023-03-24,Active,Southeast
SUB00000409,CUST00000730,DEV0000875,PLN019,5557926776,2022-04-02,Cancelled,Northeast
SUB00000410,CUST00003190,DEV0001041,PLN018,5554247368,2020-08-11,Active,Southwest
SUB00000411,CUST00000155,DEV0000211,PLN015,5558019868,2026-01-31,Cancelled,Southwest
SUB00000412,CUST00000672,DEV0001769,PLN003,5554534262,2025-03-18,Active,Southwest
SUB00000413,CUST00000601,DEV0000127,PLN002,5553811181,2020-10-04,active ,West
SUB00000414,CUST00004119,DEV0000192,PLN020,5557642631,2022-12-17,Suspended,Northeast
SUB00000415,CUST00002082,DEV0002429,PLN019,5558176775,2023-05-22,Cancelled,West
SUB00000416,CUST00003576,DEV0000469,PLN005,5551828277,2024-05-07,Active,Southwest
SUB00000417,CUST00003561,DEV0000009,PLN013,5553488636,2024-09-05,Cancelled,West
SUB00000418,CUST00003236,DEV0000221,PLN020,5556923290,2022-11-10,Active,Midwest
SUB00000419,CUST00002939,DEV0000993,PLN006,5554997476,2024-05-09,Active,Midwest
SUB00000420,CUST00001344,DEV0001034,PLN019,5555547405,2022-03-13,active ,West
SUB00000421,CUST00002783,DEV0002410,PLN015,5559772182,2020-05-09,Cancelled,Southeast
SUB00000422,CUST00001035,DEV0000187,PLN007,5559888193,2024-08-31,Active,Southeast
SUB00000423,CUST00003024,DEV0000173,PLN005,5556854383,2020-11-05,Active,West
SUB00000424,CUST00001533,DEV0002014,PLN005,5555264492,2024-09-07,Active,Midwest
SUB00000425,CUST00000853,DEV0001236,PLN010,5554347364,2023-07-04,Active,West
SUB00000426,CUST00002012,DEV0000009,PLN002,5558701175,2023-12-02,active ,Southwest
SUB00000427,CUST00003302,DEV0000497,PLN008,5554016310,2026-03-13,Active,Northeast
SUB00000428,CUST00000639,DEV0001693,PLN001,5553038233,2020-09-10,Active,West
SUB00000429,CUST00002736,DEV0002481,PLN019,5558460929,2026-03-25,Active,Northeast
SUB00000430,CUST00002072,DEV0000568,PLN015,5552225308,2023-10-03,Active,Midwest
SUB00000431,CUST00003048,DEV0002089,PLN001,5551230019,2024-06-28,Active,Southeast
SUB00000432,CUST00002208,DEV0001158,PLN008,5556560621,2022-11-26,Active,Midwest
SUB00000433,CUST00000791,DEV0002283,PLN018,5551127840,2023-05-04,Active,Southwest
SUB00000434,CUST00001865,DEV0001527,PLN017,5555134154,2021-05-30,Suspended,West
SUB00000435,CUST00003656,DEV0002472,PLN019,5557825567,2025-02-12,Suspended,Southwest
SUB00000436,CUST00002787,DEV0002221,PLN015,5555445454,2022-01-22,Active,Northeast
SUB00000437,CUST00000249,DEV0000819,PLN009,5556168554,2024-12-17,active ,Southwest
SUB00000438,CUST00000132,DEV0001522,PLN018,5553126763,2026-04-08,Suspended,Southwest
SUB00000439,CUST00003509,DEV0000756,PLN005,5554399230,2024-04-20,Suspended,Midwest
SUB00000440,CUST00004339,DEV0000298,PLN004,5553630330,2020-12-30,Suspended,Northeast
SUB00000441,CUST00003488,DEV0001867,PLN014,5556664651,2024-08-21,active ,West
SUB00000442,CUST00001350,DEV0000434,PLN018,5558636257,2020-04-08,Cancelled,Midwest
SUB00000443,CUST00003826,DEV0001682,PLN010,5554140413,2020-04-13,Suspended,Southwest
SUB00000444,CUST00003301,DEV0000279,PLN017,5551148315,2022-11-18,Suspended,Midwest
SUB00000445,CUST00004327,DEV0001358,PLN014,5558904712,2024-05-01,Suspended,Southeast
SUB00000446,CUST00001909,DEV0000049,PLN007,5554629833,2025-01-18,Cancelled,Southeast
SUB00000447,CUST00004352,DEV0001228,PLN002,5552633650,2021-08-04,Active,Midwest
SUB00000448,CUST00002330,DEV0002027,PLN005,5559133655,2024-12-21,Active,Midwest
SUB00000449,CUST00000882,DEV0000247,PLN014,5555759486,2023-06-05,Suspended,Southeast
SUB00000450,CUST00001526,DEV0001412,PLN014,5557638509,2021-04-17,Cancelled,Northeast
SUB00000451,CUST00001380,DEV0001704,PLN010,5552352004,2022-03-18,Cancelled,Southwest
SUB00000452,CUST00000124,DEV0000379,PLN020,5553291125,2020-07-09,Suspended,Southwest
SUB00000453,CUST00003392,DEV0001605,PLN016,5557628460,2022-09-08,active ,Midwest
SUB00000454,CUST00001527,DEV0000116,PLN015,5552650067,2022-05-11,Suspended,Midwest
SUB00000455,CUST00000741,DEV0000931,PLN011,5555202753,2023-12-30,active ,Southwest
SUB00000456,CUST00003798,DEV0001545,PLN013,5558878478,2026-04-26,Active,Southwest
SUB00000457,CUST00000551,DEV0000077,PLN015,5554789612,2023-10-28,Active,Northeast
SUB00000458,CUST00004119,DEV0001895,PLN012,5552333841,2026-04-20,Active,Northeast
SUB00000459,CUST00003078,DEV0001598,PLN019,5552158176,2023-10-04,Suspended,Southeast
SUB00000460,CUST00000260,DEV0001156,PLN009,5557288058,2025-03-27,Active,Southwest
SUB00000461,CUST00000752,DEV0002096,PLN009,5551788451,2020-07-06,Suspended,Southwest
SUB00000462,CUST00000881,DEV0001766,PLN016,5559259006,2025-04-04,Active,Southwest
SUB00000463,CUST00004330,DEV0000499,PLN010,5559152738,2021-12-14,Cancelled,Southwest
SUB00000464,CUST00001533,DEV0001293,PLN015,5555145533,2025-07-22,Active,Midwest
SUB00000465,CUST00001490,DEV0000310,PLN016,5557204361,2021-02-21,Active,Midwest
SUB00000466,CUST00003388,DEV0001589,PLN001,5554641975,2024-06-26,active ,Northeast
SUB00000467,CUST00000790,DEV0001201,PLN009,5552538205,2023-12-10,Active,Midwest
SUB00000468,CUST00002219,DEV0001683,PLN019,5559411002,2023-06-10,Cancelled,Northeast
SUB00000469,CUST00002513,DEV0000318,PLN019,5557056435,2023-12-10,Suspended,Southeast
SUB00000470,CUST00003422,DEV0002133,PLN015,5554699405,2022-06-16,Active,Northeast
SUB00000471,CUST00002663,DEV0001274,PLN009,5556229921,2025-11-29,Active,Southeast
SUB00000472,CUST00001597,DEV0000534,PLN016,5553152084,2020-06-02,Active,West
SUB00000473,CUST00000281,DEV0002105,PLN015,5553629734,2026-03-12,Cancelled,Midwest
SUB00000474,CUST00002375,DEV0002303,PLN008,5553135979,2022-06-04,Active,Southeast
SUB00000475,CUST00001017,DEV0002064,PLN007,5557249055,2020-02-23,Suspended,Southeast
SUB00000476,CUST00000444,DEV0000454,PLN002,5558117727,2023-01-10,Active,Southeast
SUB00000477,CUST00003749,DEV0000220,PLN015,5559773721,2024-09-02,Suspended,Midwest
SUB00000478,CUST00000053,DEV0001611,PLN020,5556693662,2020-06-28,Cancelled,Southeast
SUB00000479,CUST00002035,DEV0000050,PLN013,5556752348,2021-04-27,Active,West
SUB00000480,CUST00002574,DEV0001448,PLN020,5551478792,2021-04-26,Active,Midwest
SUB00000481,CUST00001064,DEV0001490,PLN002,5555885647,2025-02-18,active ,Midwest
SUB00000482,CUST00001478,DEV0001868,PLN006,5559084206,2020-12-21,Active,Northeast
SUB00000483,CUST00001720,DEV_BAD,PLN010,5555024639,2021-08-20,active ,Northeast
SUB00000484,CUST00003379,DEV0000598,PLN010,5555442127,2025-09-13,Suspended,West
SUB00000485,CUST00003511,DEV0001499,PLN011,5554917913,2025-01-21,Active,Southwest
SUB00000486,CUST00001315,DEV0000546,PLN019,5557380181,2025-10-24,Active,West
SUB00000487,CUST00003432,DEV0001077,PLN015,5553786712,2023-07-14,Active,Northeast
SUB00000488,CUST00004068,DEV0000385,PLN020,5559781593,2023-06-26,Cancelled,Southwest
SUB00000489,CUST00000945,DEV0000149,PLN012,5558325918,2025-09-17,Active,Southwest
SUB00000490,CUST00001008,DEV0000899,PLN007,5552013219,2025-12-05,Suspended,Southeast
SUB00000491,CUST00004284,DEV0001816,PLN020,5554593795,2025-01-22,Suspended,West
SUB00000492,CUST00000311,DEV0001473,PLN008,5555591872,2024-04-16,active ,West
SUB00000493,CUST00002022,DEV0000023,PLN005,5551997347,2020-09-25,Suspended,Southwest
SUB00000494,CUST00004084,DEV0002360,PLN017,5557057111,2025-11-20,Cancelled,West
SUB00000495,CUST00000881,DEV0002016,PLN010,5552450159,2023-08-24,Suspended,Southwest
SUB00000496,CUST00000109,DEV0002341,PLN001,5552132670,2026-01-30,active ,Midwest
SUB00000497,CUST00003593,DEV0002231,PLN001,5559017567,2020-08-29,active ,Midwest
SUB00000498,CUST00002706,DEV0000554,PLN017,5557564144,2020-02-09,Cancelled,West
SUB00000499,CUST00000695,DEV0000956,PLN003,5559627438,2025-05-04,Active,West
SUB00000500,CUST00002594,DEV0002294,PLN010,5553840565,2020-06-08,Active,Midwest
SUB00000501,CUST00001930,DEV0000177,PLN008,5554626871,2020-03-30,active ,West
SUB00000502,CUST00000218,DEV0000557,PLN002,5558694724,2023-02-06,Cancelled,West
SUB00000503,CUST00000990,DEV0001268,PLN004,5552787704,2021-08-31,active ,Southwest
SUB00000504,CUST00003053,DEV0000007,PLN013,5557267004,2026-02-07,Suspended,Southwest
SUB00000505,CUST00000466,DEV0001528,PLN015,5552459382,2022-02-18,Active,West
SUB00000506,CUST00003055,DEV0001371,PLN012,5554760339,2024-11-21,active ,West
SUB00000507,CUST00001369,DEV0000208,PLN003,5557339829,2021-12-29,Suspended,Southwest
SUB00000508,CUST00001334,DEV0001420,PLN007,5559191577,2020-03-19,Suspended,Southwest
SUB00000509,CUST00001975,DEV0001444,PLN018,5554121623,2024-03-09,Active,West
SUB00000510,CUST00000476,DEV0002487,PLN018,5554966107,2020-10-12,Active,Northeast
SUB00000511,CUST00001368,DEV0000267,PLN011,5553087230,2021-11-20,Active,Northeast
SUB00000512,CUST00002705,DEV0001298,PLN017,5556370082,2025-06-25,Active,Midwest
SUB00000513,CUST00002287,DEV0001189,PLN015,5555936437,2021-01-14,Active,West
SUB00000514,CUST00001039,DEV0001641,PLN004,5552166783,2025-02-09,Active,Southwest
SUB00000515,CUST00003607,DEV0000543,PLN007,5551749019,2020-09-24,Active,West
SUB00000516,CUST00002563,DEV0002198,PLN001,5555216346,2024-04-07,Active,West
SUB00000517,CUST00000846,DEV0000161,PLN020,5559644134,2025-04-14,Cancelled,Southwest
SUB00000518,CUST00000328,DEV0001078,PLN001,5557069559,2026-04-03,Cancelled,Northeast
SUB00000519,CUST00002538,DEV0000997,PLN003,5553282245,2026-02-13,Suspended,Midwest
SUB00000520,CUST00003010,DEV0000849,PLN016,5559237408,2024-03-24,Active,Midwest
SUB00000521,CUST00004405,DEV0000379,PLN012,5558223406,2024-07-31,active ,Southeast
SUB00000522,CUST00001273,DEV0000893,PLN001,5555932715,2021-11-02,Active,Southwest
SUB00000523,CUST00002656,DEV0000494,PLN002,5559772294,2025-02-20,Active,Northeast
SUB00000524,CUST00001064,DEV0002095,PLN014,5559744704,2023-10-08,Suspended,Midwest
SUB00000525,CUST00003050,DEV0001513,PLN007,5558552943,2022-05-31,Suspended,Midwest
SUB00000526,CUST00001800,DEV0001349,PLN013,5559595170,2020-04-23,Active,West
SUB00000527,CUST00000326,DEV0000815,PLN013,5551741588,2026-03-13,Cancelled,Midwest
SUB00000528,CUST00001738,DEV0000072,PLN009,5554035051,2020-12-24,Active,Southwest
SUB00000529,CUST00001599,DEV0000155,PLN004,5552333016,2024-11-05,Cancelled,Southeast
SUB00000530,CUST00001391,DEV0000662,PLN011,5553357972,2023-01-05,active ,Southwest
SUB00000531,CUST00000864,DEV0000410,PLN011,5557164519,2024-05-13,Suspended,Southwest
SUB00000532,CUST00002751,DEV0002360,PLN007,5554577434,2023-03-17,Active,Southeast
SUB00000533,CUST00002837,DEV0000786,PLN004,5558613702,2021-07-02,Suspended,West
SUB00000534,CUST00002858,DEV0001220,PLN012,5556830593,2024-02-27,Active,Northeast
SUB00000535,CUST00001287,DEV0000432,PLN008,5557014411,2020-09-01,Suspended,West
SUB00000536,CUST00000459,DEV0002205,PLN008,5556271978,2020-06-20,active ,Southeast
SUB00000537,CUST00003923,DEV0002401,PLN012,5553099412,2022-08-12,Suspended,Northeast
SUB00000538,CUST00003873,DEV0000119,PLN019,5552006878,2020-03-19,Suspended,Southeast
SUB00000539,CUST00002040,DEV0002189,PLN006,5555914234,2024-11-20,Suspended,West
SUB00000540,CUST00001786,DEV0000058,PLN013,5557380021,2025-11-22,Active,Midwest
SUB00000541,CUST00003068,DEV0000460,PLN008,5553794076,2024-10-04,Cancelled,Northeast
