customer_id,customer_name,customer_segment,city,region,signup_date,credit_class,autopay_flag,active_flag
CUST00000336,Riley Smith 336,Consumer,Jacksonville,Southeast,2024-11-15,B,True,True
CUST00000337,Jordan Garcia 337,Small Business,Boston,Northeast,,A,True,True
CUST00000338,Alex Smith 338,Consumer,Indianapolis,Midwest,,A,True,True
CUST00000339,Jordan Smith 339,Consumer,San Diego,West,,A,False,True
CUST00000340,Jordan Lee 340,Enterprise,Albany,Northeast,2021-09-15,A,True,True
CUST00000341,Casey Smith 341,Enterprise,Boston,Northeast,,B,False,True
CUST00000342,Taylor Brown 342,Enterprise,Philadelphia,Northeast,,B,True,True
CUST00000343,Riley Brown 343,Consumer,Indianapolis,Midwest,,A,True,True
CUST00000344,Riley Lee 344,Small Business,Buffalo,Northeast,2018-09-30,C,False,False
CUST00000345,Jordan Garcia 345,Consumer,Dallas,Southwest,,C,False,True
CUST00000346,Alex Kim 346,Small Business,Columbus,Midwest,2019-06-26,A,False,True
CUST00000347,Jordan Garcia 347,Small Business,Albuquerque,Southwest,2025-08-07,A,False,True
CUST00000348,Casey Garcia 348,Consumer,Jacksonville,Southeast,2023-05-03,C,True,True
CUST00000349,Casey Smith 349,Small Business,Atlanta,Southeast,,A,True,False
CUST00000350,Taylor Smith 350,Government,Dallas,Southwest,,C,True,True
CUST00000351,Alex Garcia 351,Government,Jacksonville,Southeast,2025-02-24,A,False,True
CUST00000352,Jordan Kim 352,Consumer,Portland,West,2018-02-12,D,False,True
CUST00000353,Morgan Patel 353,Small Business,Birmingham,Southeast,,D,False,True
CUST00000354,Casey Lee 354,Government,Portland,West,2022-07-09,D,True,True
CUST00000355,Riley Garcia 355,Government,Phoenix,Southwest,2020-10-08,A,True,True
CUST00000356,Alex Garcia 356,Consumer,Columbus,Midwest,2023-06-18,A,True,True
CUST00000357,Riley Lee 357,Small Business,Phoenix,Southwest,,A,True,True
CUST00000358,Casey Smith 358,Small Business,San Diego,West,,A,False,False
CUST00000359,Riley Patel 359,Enterprise,Albany,Northeast,2020-01-03,D,False,True
CUST00000360,Jordan Kim 360,Enterprise,Austin,Southwest,,D,False,True
CUST00000361,Riley Garcia 361,Small Business,Seattle,West,,D,True,True
CUST00000362,Jordan Patel 362,Small Business,San Diego,West,,B,False,True
CUST00000363,Taylor Kim 363,Consumer,Philadelphia,Northeast,,B,False,True
CUST00000364,Taylor Patel 364,Enterprise,Albuquerque,Southwest,2023-09-02,A,False,True
CUST00000365,Alex Patel 365,Enterprise,Nashville,Southeast,2026-02-19,A,False,True
CUST00000366,Morgan Brown 366,Government,Albuquerque,Southwest,,A,True,True
CUST00000367,Alex Patel 367,Enterprise,Nashville,Southeast,,A,True,True
CUST00000368,Casey Kim 368,Government,Boston,Northeast,,C,True,False
CUST00000369,Alex Lee 369,Enterprise,Boston,Northeast,2018-03-09,D,False,True
CUST00000370,Morgan Lee 370,Government,Nashville,Southeast,,A,True,True
CUST00000371,Alex Lee 371,Government,Denver,West,2022-05-22,D,True,True
CUST00000372,Alex Patel 372,Small Business,Philadelphia,Northeast,,B,False,True
CUST00000373,Taylor Smith 373,Consumer,Dallas,Southwest,,D,True,True
CUST00000374,Riley Brown 374,Enterprise,Nashville,Southeast,2023-05-09,A,True,True
CUST00000375,Jordan Smith 375,Consumer,Austin,Southwest,2024-10-10,A,True,False
CUST00000376,Alex Lee 376,Small Business,Indianapolis,Midwest,2020-11-28,C,False,True
CUST00000377,Jordan Kim 377,Small Business,Columbus,Midwest,,D,True,True
CUST00000378,Taylor Lee 378,Small Business,Albany,Northeast,,A,True,True
CUST00000379,Taylor Smith 379,Enterprise,Indianapolis,Midwest,2024-11-28,A,False,False
CUST00000380,Jordan Brown 380,Small Business,Dallas,Southwest,2023-09-26,D,True,True
CUST00000381,Taylor Brown 381,Consumer,Detroit,Midwest,,D,False,True
CUST00000382,Alex Smith 382,Government,Portland,West,2021-09-01,D,True,True
CUST00000383,Taylor Patel 383,Small Business,Birmingham,Southeast,2021-02-14,B,False,True
CUST00000384,Riley Garcia 384,Consumer,Portland,West,2021-03-22,A,False,False
CUST00000385,Alex Brown 385,Consumer,Buffalo,Northeast,,D,False,True
CUST00000386,Alex Kim 386,Enterprise,Albuquerque,Southwest,,D,False,True
CUST00000387,Morgan Garcia 387,Government,Albuquerque,Southwest,2023-05-27,A,False,True
CUST00000388,Riley Smith 388,Government,Birmingham,Southeast,,C,True,True
CUST00000389,Riley Kim 389,Government,Portland,West,2018-04-22,B,True,True
CUST00000390,Taylor Lee 390,Small Business,San Diego,West,,B,True,True
CUST00000391,Morgan Patel 391,Small Business,Atlanta,Southeast,,B,False,False
CUST00000392,Morgan Patel 392,Consumer,Seattle,West,2022-02-20,B,False,True
CUST00000393,Taylor Brown 393,Consumer,Phoenix,Southwest,,C,False,False
CUST00000394,Morgan Smith 394,Government,Boston,Northeast,2018-03-17,B,False,True
CUST00000395,Alex Garcia 395,Small Business,Buffalo,Northeast,2018-08-05,C,True,True
CUST00000396,Taylor Garcia 396,Small Business,Portland,West,,A,False,True
CUST00000397,Casey Kim 397,Consumer,Columbus,Midwest,2019-08-16,D,True,True
CUST00000398,Taylor Lee 398,Government,Buffalo,Northeast,,C,False,True
CUST00000399,Riley Lee 399,Government,Phoenix,Southwest,,B,True,True
CUST00000400,Taylor Lee 400,Consumer,Albuquerque,Southwest,2026-01-22,C,False,True
CUST00000401,Alex Patel 401,Enterprise,Austin,Southwest,,A,False,True
CUST00000402,Alex Kim 402,Consumer,Columbus,Midwest,2019-09-16,C,False,True
CUST00000403,Morgan Kim 403,Small Business,Albany,Northeast,2019-06-11,D,False,True
CUST00000404,Taylor Smith 404,Enterprise,Atlanta,Southeast,2026-02-15,A,False,True
CUST00000405,Taylor Lee 405,Government,Buffalo,Northeast,2023-05-30,C,False,True
CUST00000406,Jordan Patel 406,Government,San Diego,West,,B,False,True
CUST00000407,Morgan Patel 407,Enterprise,Atlanta,Southeast,2024-03-26,A,True,True
CUST00000408,Riley Garcia 408,Government,Columbus,Midwest,2018-05-01,A,True,True
CUST00000409,Taylor Lee 409,Government,Portland,West,,A,False,True
CUST00000410,Taylor Patel 410,Consumer,Buffalo,Northeast,2021-04-04,B,True,True
CUST00000411,Riley Lee 411,Consumer,Jacksonville,Southeast,,B,True,True
CUST00000412,Morgan Garcia 412,Government,Jacksonville,Southeast,,A,False,True
CUST00000413,Alex Brown 413,Consumer,Philadelphia,Northeast,,A,False,True
CUST00000414,Riley Smith 414,Government,Portland,West,,B,False,False
CUST00000415,Taylor Garcia 415,Small Business,Denver,West,2019-05-16,B,False,True
CUST00000416,Casey Smith 416,Small Business,Birmingham,Southeast,,A,True,True
CUST00000417,Jordan Smith 417,Small Business,Denver,West,2021-02-09,D,False,True
CUST00000418,Taylor Brown 418,Consumer,Denver,West,2021-10-13,A,True,True
CUST00000419,Casey Patel 419,Consumer,Chicago,Midwest,,B,False,True
CUST00000420,Alex Garcia 420,Enterprise,Indianapolis,Midwest,,B,True,False
CUST00000421,Alex Garcia 421,Enterprise,Indianapolis,Midwest,,C,False,True
CUST00000422,Taylor Smith 422,Enterprise,Boston,Northeast,,A,False,True
CUST00000423,Morgan Kim 423,Government,Albuquerque,Southwest,2023-07-07,A,False,False
CUST00000424,Casey Kim 424,Consumer,Philadelphia,Northeast,,A,True,True
CUST00000425,Morgan Brown 425,Consumer,Boston,Northeast,,A,True,True
CUST00000426,Morgan Lee 426,Small Business,Albuquerque,Southwest,,B,True,True
CUST00000427,Riley Smith 427,Enterprise,Austin,Southwest,2020-11-14,A,True,True
CUST00000428,Jordan Garcia 428,Consumer,Seattle,West,,A,True,True
CUST00000429,Alex Kim 429,Government,Buffalo,Northeast,2024-06-19,C,False,True
CUST00000430,Jordan Smith 430,Enterprise,Albuquerque,Southwest,,D,True,True
CUST00000431,Taylor Brown 431,Small Business,Birmingham,Southeast,,A,True,False
CUST00000432,Morgan Smith 432,Consumer,Detroit,Midwest,2022-04-14,A,True,True
CUST00000433,Jordan Smith 433,Consumer,Boston,Northeast,,B,False,False
CUST00000434,Jordan Lee 434,Enterprise,Detroit,Midwest,,D,True,False
CUST00000435,Jordan Kim 435,Consumer,Seattle,West,2026-02-21,D,False,True
CUST00000436,Jordan Smith 436,Consumer,Detroit,Midwest,2024-09-11,C,False,False
CUST00000437,Casey Garcia 437,Enterprise,Chicago,Midwest,2020-09-01,A,True,True
CUST00000438,Morgan Garcia 438,Consumer,Portland,West,,A,False,True
CUST00000439,Jordan Brown 439,Consumer,Atlanta,Southeast,,D,True,False
CUST00000440,Casey Patel 440,Enterprise,Buffalo,Northeast,2019-08-07,C,False,False
CUST00000441,Morgan Smith 441,Consumer,Albany,Northeast,2026-01-11,A,False,True
CUST00000442,Riley Patel 442,Government,Nashville,Southeast,,D,False,True
CUST00000443,Morgan Kim 443,Consumer,Dallas,Southwest,,A,False,True
CUST00000444,Alex Lee 444,Government,Atlanta,Southeast,2022-06-30,C,False,True
CUST00000445,Taylor Kim 445,Consumer,Seattle,West,2021-09-03,C,True,True
CUST00000446,Morgan Brown 446,Enterprise,Albuquerque,Southwest,,A,False,True
CUST00000447,Morgan Kim 447,Consumer,Philadelphia,Northeast,2025-12-26,C,False,False
CUST00000448,Taylor Brown 448,Government,Boston,Northeast,,A,True,True
CUST00000449,Morgan Lee 449,Small Business,Albuquerque,Southwest,2018-07-22,C,True,True
CUST00000450,Casey Lee 450,Enterprise,Boston,Northeast,,C,True,True
CUST00000451,Alex Kim 451,Government,Nashville,Southeast,2022-06-01,D,False,True
CUST00000452,Morgan Lee 452,Enterprise,Chicago,Midwest,2026-02-14,B,True,True
CUST00000453,Taylor Garcia 453,Consumer,Columbus,Midwest,,C,False,False
CUST00000454,Morgan Garcia 454,Consumer,Detroit,Midwest,2026-02-23,C,False,True
CUST00000455,Casey Smith 455,Consumer,Birmingham,Southeast,,A,False,True
CUST00000456,Taylor Garcia 456,Small Business,Detroit,Midwest,2023-11-14,A,False,True
CUST00000457,Alex Patel 457,Consumer,Jacksonville,Southeast,2018-08-23,D,True,True
CUST00000458,Jordan Garcia 458,Consumer,Detroit,Midwest,,D,True,True
CUST00000459,Alex Brown 459,Government,Atlanta,Southeast,,C,False,False
CUST00000460,Jordan Kim 460,Consumer,San Diego,West,2020-09-27,A,True,True
CUST00000461,Alex Kim 461,Small Business,Detroit,Midwest,,C,True,True
CUST00000462,Casey Lee 462,Consumer,Albany,Northeast,2021-02-09,A,True,True
CUST00000463,Alex Brown 463,Government,Dallas,Southwest,,A,False,True
CUST00000464,Alex Garcia 464,Consumer,Dallas,Southwest,2022-03-30,A,False,True
CUST00000465,Morgan Lee 465,Consumer,Buffalo,Northeast,2019-03-28,C,True,True
CUST00000466,Jordan Garcia 466,Consumer,Portland,West,2022-02-24,A,False,True
CUST00000467,Taylor Lee 467,Government,Buffalo,Northeast,,B,True,True
CUST00000468,Taylor Kim 468,Government,Seattle,West,,A,True,True
CUST00000469,Morgan Garcia 469,Consumer,Chicago,Midwest,2022-01-02,A,True,True
CUST00000470,Jordan Patel 470,Consumer,Portland,West,2018-04-24,A,True,True
CUST00000471,Alex Patel 471,Enterprise,Atlanta,Southeast,,D,False,True
CUST00000472,Riley Smith 472,Enterprise,Albuquerque,Southwest,2022-05-11,C,True,True
CUST00000473,Jordan Kim 473,Government,San Diego,West,2019-06-28,B,False,True
CUST00000474,Jordan Garcia 474,Consumer,Boston,Northeast,,D,True,True
CUST00000475,Alex Kim 475,Consumer,San Diego,West,,A,False,False
CUST00000476,Taylor Patel 476,Small Business,Buffalo,Northeast,2026-01-15,A,False,True
CUST00000477,Taylor Smith 477,Consumer,Albuquerque,Southwest,2019-03-09,C,True,False
CUST00000478,Jordan Smith 478,Government,Birmingham,Southeast,,B,True,True
CUST00000479,Alex Lee 479,Consumer,San Diego,West,2022-03-14,A,False,True
CUST00000480,Taylor Brown 480,Consumer,Indianapolis,Midwest,2020-05-11,A,False,False
CUST00000481,Riley Smith 481,Consumer,Detroit,Midwest,,D,False,True
CUST00000482,Alex Garcia 482,Enterprise,Philadelphia,Northeast,2022-09-26,D,True,True
CUST00000483,Morgan Brown 483,Small Business,Denver,West,,A,True,True
CUST00000484,Alex Kim 484,Enterprise,Boston,Northeast,,A,True,False
CUST00000485,Riley Smith 485,Small Business,Austin,Southwest,,B,True,True
CUST00000486,Alex Lee 486,Consumer,Chicago,Midwest,2022-09-16,B,True,True
CUST00000487,Riley Smith 487,Enterprise,Seattle,West,2023-02-28,B,False,True
CUST00000488,Riley Smith 488,Consumer,Indianapolis,Midwest,2024-12-03,A,False,True
CUST00000489,Casey Kim 489,Consumer,Boston,Northeast,2025-07-23,C,False,True
CUST00000490,Jordan Patel 490,Consumer,Albuquerque,Southwest,,A,False,False
CUST00000491,Taylor Patel 491,Government,Indianapolis,Midwest,2021-12-17,A,True,True
CUST00000492,Morgan Patel 492,Small Business,Portland,West,,A,False,False
CUST00000493,Riley Patel 493,Small Business,Dallas,Southwest,2018-09-20,B,False,True
CUST00000494,Taylor Kim 494,Small Business,Philadelphia,Northeast,2021-12-05,D,False,True
CUST00000495,Riley Garcia 495,Consumer,Indianapolis,Midwest,2018-03-16,A,True,True
CUST00000496,Jordan Brown 496,Consumer,Chicago,Midwest,2019-09-22,C,False,True
CUST00000497,Casey Patel 497,Enterprise,Indianapolis,Midwest,,B,True,True
CUST00000498,Casey Garcia 498,Government,Chicago,Midwest,,A,True,False
CUST00000499,Jordan Patel 499,Enterprise,Dallas,Southwest,2024-05-06,C,False,True
CUST00000500,Alex Patel 500,Small Business,Dallas,Southwest,,A,False,True
CUST00000501,Riley Garcia 501,Consumer,Chicago,Midwest,2019-11-11,B,True,True
CUST00000502,Casey Lee 502,Consumer,Indianapolis,Midwest,,A,False,False
CUST00000503,Jordan Kim 503,Enterprise,Indianapolis,Midwest,,A,True,False
CUST00000504,Riley Patel 504,Consumer,Indianapolis,Midwest,,C,True,False
CUST00000505,Riley Smith 505,Small Business,Seattle,West,2026-04-14,D,False,True
CUST00000506,Jordan Lee 506,Enterprise,Albuquerque,Southwest,,C,False,True
CUST00000507,Jordan Smith 507,Consumer,Austin,Southwest,2025-06-27,A,False,False
CUST00000508,Casey Smith 508,Government,Detroit,Midwest,,A,True,True
CUST00000509,Casey Patel 509,Government,Birmingham,Southeast,2025-08-29,A,True,True
CUST00000510,Taylor Patel 510,Government,Atlanta,Southeast,,B,True,True
CUST00000511,Jordan Smith 511,Consumer,San Diego,West,2022-07-07,A,True,True
CUST00000512,Riley Brown 512,Consumer,San Diego,West,,A,True,True
CUST00000513,Riley Brown 513,Consumer,San Diego,West,2025-06-06,D,False,True
CUST00000514,Casey Lee 514,Enterprise,Austin,Southwest,,A,False,True
CUST00000515,Alex Garcia 515,Consumer,Austin,Southwest,2020-07-09,C,False,True
CUST00000516,Casey Kim 516,Enterprise,Jacksonville,Southeast,,A,False,True
CUST00000517,Riley Brown 517,Consumer,Jacksonville,Southeast,,A,True,True
CUST00000518,Riley Lee 518,Enterprise,Buffalo,Northeast,2025-08-08,D,False,True
CUST00000519,Morgan Lee 519,Small Business,Chicago,Midwest,,A,False,False
CUST00000520,Riley Brown 520,Consumer,San Diego,West,,A,False,True
CUST00000521,Riley Smith 521,Enterprise,Albany,Northeast,2021-04-30,B,True,True
CUST00000522,Riley Brown 522,Consumer,Nashville,Southeast,2019-04-09,B,True,True
CUST00000523,Taylor Garcia 523,Consumer,Nashville,Southeast,,A,True,True
CUST00000524,Alex Garcia 524,Government,Indianapolis,Midwest,2023-12-06,A,True,True
CUST00000525,Taylor Garcia 525,Consumer,Atlanta,Southeast,2019-10-10,A,False,True
CUST00000526,Casey Lee 526,Consumer,Denver,West,,D,False,True
CUST00000527,Casey Patel 527,Consumer,Detroit,Midwest,,D,True,True
CUST00000528,Alex Kim 528,Small Business,Buffalo,Northeast,,A,True,True
CUST00000529,Riley Lee 529,Small Business,Philadelphia,Northeast,,C,False,True
CUST00000530,Riley Brown 530,Enterprise,Phoenix,Southwest,2019-12-16,D,True,True
CUST00000531,Jordan Lee 531,Consumer,Albany,Northeast,2018-09-10,A,False,True
CUST00000532,Taylor Brown 532,Government,Columbus,Midwest,2021-06-03,D,False,True
CUST00000533,Alex Brown 533,Enterprise,Phoenix,Southwest,2023-04-10,D,False,False
CUST00000534,Alex Kim 534,Government,Portland,West,,D,False,True
CUST00000535,Jordan Patel 535,Consumer,San Diego,West,2018-07-12,C,False,True
CUST00000536,Morgan Lee 536,Government,Dallas,Southwest,2023-11-22,C,False,True
CUST00000537,Morgan Brown 537,Consumer,Buffalo,Northeast,2020-01-17,D,True,True
CUST00000538,Riley Brown 538,Consumer,Nashville,Southeast,2020-01-27,A,True,False
CUST00000539,Morgan Smith 539,Government,San Diego,West,2025-01-29,B,False,True
CUST00000540,Alex Garcia 540,Consumer,Philadelphia,Northeast,,C,True,True
CUST00000541,Jordan Kim 541,Small Business,San Diego,West,2025-08-19,A,False,True
CUST00000542,Riley Kim 542,Enterprise,San Diego,West,,C,True,False
CUST00000543,Riley Lee 543,Consumer,Buffalo,Northeast,2018-07-30,C,True,False
CUST00000544,Morgan Smith 544,Consumer,Boston,Northeast,,B,True,True
CUST00000545,Jordan Smith 545,Consumer,Denver,West,2023-12-20,A,False,False
CUST00000546,Taylor Kim 546,Government,Detroit,Midwest,,A,True,True
CUST00000547,Taylor Smith 547,Enterprise,Dallas,Southwest,2026-03-18,A,False,False
CUST00000548,Alex Garcia 548,Government,Nashville,Southeast,2018-09-25,B,True,True
CUST00000549,Riley Lee 549,Enterprise,Boston,Northeast,2023-08-20,C,False,True
CUST00000550,Alex Brown 550,Consumer,Albany,Northeast,2020-07-17,A,False,True
CUST00000551,Jordan Smith 551,Enterprise,Albany,Northeast,,A,True,True
CUST00000552,Morgan Kim 552,Enterprise,Jacksonville,Southeast,2023-07-09,D,False,True
CUST00000553,Jordan Garcia 553,Enterprise,Phoenix,Southwest,2026-03-08,A,False,True
CUST00000554,Morgan Garcia 554,Consumer,Birmingham,Southeast,2021-07-04,A,False,False
CUST00000555,Taylor Brown 555,Small Business,Austin,Southwest,2021-04-02,A,True,True
CUST00000556,Casey Brown 556,Consumer,Philadelphia,Northeast,2023-11-25,D,True,True
CUST00000557,Riley Smith 557,Enterprise,San Diego,West,2022-12-18,B,False,True
CUST00000558,Riley Kim 558,Consumer,Boston,Northeast,2022-07-21,A,False,True
CUST00000559,Casey Smith 559,Small Business,Phoenix,Southwest,,D,False,True
CUST00000560,Morgan Patel 560,Small Business,Boston,Northeast,2019-06-12,D,True,True
CUST00000561,Alex Brown 561,Consumer,Portland,West,,C,False,True
CUST00000562,Jordan Kim 562,Consumer,Nashville,Southeast,,A,False,True
CUST00000563,Riley Kim 563,Enterprise,Albany,Northeast,,B,False,True
CUST00000564,Morgan Smith 564,Enterprise,Jacksonville,Southeast,,A,True,True
CUST00000565,Riley Smith 565,Government,Buffalo,Northeast,,D,False,True
CUST00000566,Alex Garcia 566,Government,Denver,West,2018-07-30,B,True,True
CUST00000567,Morgan Garcia 567,Small Business,Boston,Northeast,,D,False,True
CUST00000568,Taylor Garcia 568,Government,Portland,West,,D,True,True
CUST00000569,Jordan Lee 569,Small Business,Albany,Northeast,,D,False,True
CUST00000570,Jordan Kim 570,Small Business,Boston,Northeast,,B,False,True
CUST00000571,Morgan Brown 571,Consumer,Seattle,West,,C,False,True
CUST00000572,Taylor Brown 572,Consumer,Seattle,West,,D,False,True
CUST00000573,Jordan Brown 573,Government,Indianapolis,Midwest,2020-01-21,A,True,True
CUST00000574,Jordan Lee 574,Consumer,Albuquerque,Southwest,2024-03-07,C,True,True
CUST00000575,Casey Lee 575,Consumer,Portland,West,,C,True,True
CUST00000576,Casey Garcia 576,Consumer,Buffalo,Northeast,,C,True,True
CUST00000577,Alex Lee 577,Government,Birmingham,Southeast,,D,True,True
CUST00000578,Riley Smith 578,Enterprise,Seattle,West,,A,False,True
CUST00000579,Jordan Brown 579,Consumer,Phoenix,Southwest,,D,False,True
CUST00000580,Riley Garcia 580,Government,Phoenix,Southwest,,C,False,True
CUST00000581,Alex Brown 581,Consumer,Albany,Northeast,2024-05-11,C,True,True
CUST00000582,Jordan Brown 582,Enterprise,Denver,West,2023-02-14,C,True,True
CUST00000583,Taylor Kim 583,Enterprise,Chicago,Midwest,2018-07-16,A,False,True
CUST00000584,Casey Patel 584,Government,Birmingham,Southeast,,A,False,True
CUST00000585,Alex Kim 585,Consumer,Denver,West,,A,True,True
CUST00000586,Alex Lee 586,Enterprise,Dallas,Southwest,,D,False,True
CUST00000587,Morgan Brown 587,Consumer,Albuquerque,Southwest,,C,True,True
CUST00000588,Riley Garcia 588,Government,Austin,Southwest,,A,False,True
